title,website_url,source,grades_or_ages,prices_mentioned,description
Agriscience 1: Introduction to Agriscience - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/agriscience-1-introduction-to-agriscience-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"In this course, students will learn more about the development and maintenance of agriculture, animal systems, natural resources, and other food sources. Students will also examine the relationship between agriculture and natural resources and the environment, health, politics, and world trade. Once you purchase throug"
Agriscience 2A and 2B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/agriscience-1a-and-1b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,"Science and technology are revolutionizing many areas of our lives, and agriculture is no exception! From aquaculture to genetic engineering, agriscience is finding new ways to better produce and manage plants, from the field to the garden. In Agriscience II, you’ll build on your existing knowledge of plant science and"
Allied Health Assistant 1A and 1B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/allied-health-assistant-1a-and-1b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,"Allied Health Assistant 1A Explore your options by learning how to properly care for your patients and provide for the administrative needs of healthcare. Learn to prepare exam rooms, schedule, bill, and document all while solidifying your professional skills in communication, privacy, safety, and ethics. Allied Health"
Amelia Bedelia,https://www.time4learning.com/products/amelia-bedelia,Time4Learning,,$19.99,"Learn to read with the classic Amelia Bedelia! Ever since Amelia Bedelia made her debut in 1963, young readers have been laughing out loud at the antics of this literal-minded but charming housekeeper. This special fiftieth anniversary edition of the very first book restores the original text, page design, jacket, and "
Anatomy - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/anatomy-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12; Grades 10–12,$615.00,"In this course, students will explore the anatomy or structure of the human body. In addition to learning anatomical terminology, students will study the main systems of the body—including skeletal, muscular, circulatory, respiratory, digestive, reproductive, and nervous systems. In addition to identifying the bones, m"
Animal Systems - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/animal-systems-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Animal Systems is a semester-long high school course that provides students with a wealth of information on livestock-management practices, animal husbandry, physiological systems, the latest scientific trends, veterinary practice, and innovations in food production. Changes in practices, regulations, and legislation f"
Anne of Green Gables,https://www.time4learning.com/products/anne-of-green-gables,Time4Learning,,$16.99,"A classic of children's literature, it tells the tale of a peculiar 11-year old orphan girl called Anne who lives on a farm called Green Gables in the fictional town of Avonlea of Prince Edward Island, Canada. Anne is an optimistic redheaded girl in this classic children's novel. When Matthew and Marilla, a pair of sib"
Banking Services Careers - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/banking-services-careers-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Banking Services Careers is a semester-long high school course that provides an overview of how the banking system works, what the Federal Reserve is, and the technical and social skills needed to work in banking and related services. Students explore career paths and the required training or higher education necessary"
Black Beauty,https://www.time4learning.com/products/black-beauty,Time4Learning,,$13.19,"Black Beauty follows the life of a spirited horse, narrating his experiences in Victorian England. From his idyllic days on a country estate to harsh treatment in the city, Beauty's tale sheds light on the plight of working animals and champions compassion in a world often devoid of it."
Brave New World,https://www.time4learning.com/products/brave-new-world,Time4Learning,,$12.00,"Aldous Huxley's profoundly important classic of world literature, Brave New World is a searching vision of an unequal, technologically-advanced future where humans are genetically bred, socially indoctrinated, and pharmaceutically anesthetized to passively uphold an authoritarian ruling order... all at the cost of our "
Business Computer Information Systems- Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/business-computer-information-systems-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$1080.00,"Business Computer Information Systems is a year-long course that explores the use of technology applications in both business and personal situations. The course provides key knowledge and skills in the following areas: communication, business technology, word processing, spreadsheet, and database applications, telecom"
Business Information Management 1A and 1B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/business-information-management-1a-and-1b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,"Business Information Management 1A Do you dream of owning your own business someday, or working for a company in a leadership position? Wherever your path may lead you, having the essential knowledge of business types, requirements to start a business, understanding of finances, business law, marketing, sales, customer"
Business Law - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/business-law-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"This semester-long high school course is designed to provide students with the knowledge of some of the vital legal concepts that affect commerce and trade, after first gaining some familiarity with how laws are created and interpreted. Students are then introduced to the types of businesses that can be created as well"
Business Law 1A and 1B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/business-law-1a-and-1b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,"Business Law 1A Whether you plan on starting your own business or being in charge of one, it is crucial to understand how to keep the company compliant. Explore whatit means to run an ethical business, how to keep intellectual property, technology, and e-commerce safe and protected, understand insurance and taxes, and "
Career Explorations - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/career-explorations-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$1080.00,"This course prepares middle or high school students to make informed decisions about their future academic and occupational goals. Through direct instruction, interactive skill demonstrations, and practice assignments, students learn how to assess their own skills and interests, explore industry clusters and pathways, "
Career Management - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/careers-in-allied-health-brightspire-virtual-high-school-elective-course-copy,Time4Learning,Grades 9-12,$615.00,"Career Management is a semester-length high school course that assists students in their preparation for career selection. The course is designed to improve workforce skills needed in all careers including communication, leadership, teamwork, decision making, problem solving, goal setting and time management. Students "
Career Planning & Development - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/career-planning-development-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$1080.00,"Introducing high school students to the working world, this year-long course provides the knowledge and insight necessary to compete in today’s challenging job market. This relevant and timely course helps students investigate careers as they apply to personal interests and abilities, develop the skills and job search "
Careers in Allied Health - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/careers-in-allied-health-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Careers in Allied Health is a semester-long course that focuses on select allied health careers, studying a variety of different levels, responsibilities, settings, education needs and amounts of patient contact. The course includes an overview of the degree or training needed for each job, the environment one would wo"
Careers in Criminal Justice 1A and 1B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/careers-in-criminal-justice-1a-and-1b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,"The criminal justice system offers a wide range of career opportunities. In this course, students will explore different areas of the criminal justice system, including the trial process, the juvenile justice system, and the correctional system. Once you purchase through ClassWallet, our enrollment specialists will rea"
Careers in Logistics Planning and Management Services - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/careers-in-logistics-planning-and-management-services-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Marketing research is the foundation of all marketing activities because it provides the data needed to make key strategic decisions about products, promotions, pricing, and other key organizational decisions. Careers in Marketing Research is a semester-long high school course that provides information about the proces"
Careers in Marketing Research - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/concepts-of-engineering-and-technology-brightspire-virtual-high-school-elective-course-copy,Time4Learning,Grades 9-12,$615.00,"Marketing research is the foundation of all marketing activities because it provides the data needed to make key strategic decisions about products, promotions, pricing, and other key organizational decisions. Careers in Marketing Research is a semester-long high school course that provides information about the proces"
Civil Disobedience,https://www.time4learning.com/products/civil-disobedience,Time4Learning,,$17.03,"On the Duty of Civil Disobedience is an essay by American author Henry David Thoreau and was first published in 1849 with the title of ""Resistance to Civil Government"". Thoreau sets for an argument that permit governments to rule or degrade their consciences, otherwise the government forces one to become an agent of in"
Computer Applications - Office 2019/Office 365- Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/computer-applications-office-2019-office-365-brightspire-virtual-high-school-elective-course-copy,Time4Learning,Grades 9-12,$1080.00,"This full-year course introduces students to the features and functionality of the most widely used productivity software in the world: Microsoft® Office®. Through video instruction, interactive skill demonstrations, and numerous hands-on practice assignments, students learn to develop, edit and share Office 2019 docum"
Concepts of Engineering and Technology - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/concepts-of-engineering-and-technology-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Each day, we are surrounded by technology and engineering projects. From our phones to the bridges we drive over, engineering and technology influence many parts of our lives. In Concepts of Engineering and Technology, you will learn more about engineering and technology careers and what skills and knowledge you’ll nee"
Construction Careers- Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/construction-careers-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Construction Careers is a semester-long course that introduces high school students to the basics of construction, building systems, engineering principles, urban planning, and sustainability. Students learn the key techniques in building all types of buildings, as well as the key individuals involved in each step of t"
Corrections: Policies and Procedures- Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/corrections-policies-and-procedures-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,Corrections is one of the three branches of the Criminal Justice System (CJS) in the United States. All three branches employ personnel who are authorized to uphold and enforce the law and are required to operate under the rule of law. Each branch works as part of the entire system to maintain the public safety and wel
Cosmetology 1: Cutting Edge Styles- Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/cosmetology-1-cutting-edge-styles-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Interested in a career in cosmetology? This course introduces students to the basics of cosmetology. Students will explore career options in the field of cosmetology, learn about the common equipment and technologies used by cosmetologists, and examine the skills and characteristics that make someone a good cosmetologi"
Cosmetology 2: The Business of Skin and Nail Care - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/cosmetology-2-the-business-of-skin-and-nail-care-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Helping people put their best face forward is a growing, vibrant industry which needs skilled and personable professionals well-versed in the latest trends and technological advances. In this course, students will experience what the day-to-day life of a cosmetologist is like. They will discover that cosmetology is muc"
Cosmetology 3A: Introduction to Hair Skills - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/cosmetology-3a-introduction-to-hair-skills-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Cosmetology is a specialized field with a high skill set. Students will examine the complexities of cosmetology by learning to perform a hair, scalp, and skin analysis. Students will also learn about hair types, face shapes, and color theory. To prepare students for a career in cosmetology, color techniques with an emp"
"Cosmetology 3B: Waving, Coloring and Advancing Hair Skills - Brightspire Virtual High School Elective Course",https://www.time4learning.com/products/cosmetology-3b-waving-coloring-and-advancing-hair-skills-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Let’s delve into the realm of hairstyling and cutting techniques! In this course students will explore a variety of wigs, extensions, and hairpieces, while also developing knowledge about shampooing and conditioning. Discover manual curling and the use of chemicals to curl and straighten hair, as well as safety when wo"
Criminology: Inside the Criminal Mind- Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/criminology-inside-the-criminal-mind-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"In this course, we will look at possible explanations for crime from the standpoint of psychological, biological and sociological perspectives, explore the categories and social consequences of crime, and investigate how the criminal justice system handles not only criminals, but also their misdeeds. Why do some indivi"
Crouton: One Cat's Adoption Tale,https://www.time4learning.com/products/crouton-one-cats-adoption-tale,Time4Learning,,$18.99,"Crouton: One Cat’s Adoption Tale helps first grade homeschoolers understand empathy by showing how a scared, uncertain cat slowly learns to trust and feel at home. Its clear, gentle storytelling strengthens early reading skills while giving children a safe way to talk about belonging and change. The book also encourage"
Culinary Arts 1A and 1B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/culinary-arts-1a-and-1b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,Food is all around us—we are dependent on it and we enjoy it. This course will give you the basic fundamentals to start working in the kitchen and gaining experience as you explore and establish your talents for cooking and preparing food in a creative and safe way. You will learn safety measures as well as enhance you
"Culinary Arts 2: Baking, Pastry, and More- Brightspire Virtual High School Elective Course",https://www.time4learning.com/products/culinary-arts-2-baking-pastry-and-more-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"Whether students aspire to be a world-class chef or just want to learn the skills needed to create their own dishes, they’ll build a strong foundation and grow their knowledge of this exciting industry. Students will explore baking and desserts, learn how to prepare proteins, and study nutrition and safety in the kitch"
Customize within 6-8th grade subjects,https://www.time4learning.com/products/customize-within-6-8th-grade-subjects,Time4Learning,8Th Grade; 6Th Grade; Grades 6–8; Grades 6-8,$39.95,"Designed for the way modern preteens learn, our Cinema Series middle school curriculum offers story-driven instruction, relatable teachers and short form visual content to maximize engagement. For middle school learners who want to do math at one grade level and language arts at another, Time4Learning offers the ultima"
Customize within 9-12th grade subjects,https://www.time4learning.com/products/customize-within-9-12th-grade-subjects,Time4Learning,12Th Grade; 9Th Grade; Grades 9–12; Grades 9-12,$39.95,"Your high schooler is honing their ability to think critically and analytically. They also might be starting to think about career or college options after graduation, so choosing classes they enjoy and that align with their goals is important. For high school learners who want to do math at one grade level and languag"
Customize within K-5th grade subjects,https://www.time4learning.com/products/customize-within-k-5th-grade-levels,Time4Learning,K; 5Th Grade; Kindergarten; Grades K-5,$39.95,"For elementary kids who want to do math at one grade level and language arts at another, Time4Learning offers the ultimate flexibility. It's easy to select subjects across grade levels from kindergarten all the way to fifth grade."
Cybersecurity 1A and 1B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/cybersecurity-1a-and-1b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,"We depend more and more on the technologies we interact with every day, and we put more and more of our personal data out there online. Can all of that data really be kept “secret”? We all need to know more about how to protect our personal information, especially given how much we rely on and use our network devices a"
Different? Same!,https://www.time4learning.com/products/different-same,Time4Learning,,$16.99,"This clever picture book introduces the concept of animal characteristics by highlighting how there can be both differences and similarities within a group. For example, the zebra gallops, the bumblebee flies, the lemur leaps and the tiger prowls --- ""But look closer now ... We all have STRIPES!"" And so it goes. Again "
Digital Media Web Design 2A and 2B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/digital-media-web-design-2a-and-2b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,"Digital Media Web Design 2A Digital media may be a webpage, video, image, podcast, form, or more. Explore how you can develop webpages that embed different media and interactivity for excellent user experience through programming languages such as HTML and CSS. Examine trends and opportunities, education requirements, "
Digital Photography 1A and 1B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/digital-photography-1a-and-1b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,"Have you ever wondered how photographers take such great pictures? Have you tried to take photographs and wondered why they didn’t seem to capture that moment that you saw with your eyes? The Digital Photography I course focuses on the basics of photography, including building an understanding of aperture, shutter spee"
Digital Photography 2: Discovering Your Creative Potential - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/digital-photography-2-discovering-your-creative-potential-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"In today’s world, photographs are all around us, including in advertisements, on websites, and hung on our walls as art. Many of the images that we see have been created by professional photographers. In this course, we will examine various aspects of professional photography, including the ethics of the profession, an"
Drugs and Alcohol - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/drugs-and-alcohol-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"This course delves into the types and effects of drugs, including alcohol, tobacco, steroids, over-the-counter drugs, marijuana, barbiturates, stimulants, narcotics, and hallucinogens. Students learn about the physiological and psychological effects of drugs, as well as the rules, laws, and regulations surrounding them"
Early Childhood Education 1A and 1B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/early-childhood-education-1a-and-1b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,"Want to have an impact on the most important years of human development? Students will learn how to create fun and educational environments for children, how to keep the environment safe for children, and how to encourage the health and well-being of infants, toddlers, and school-aged children."
"Eighth Grade Admission - Brightspire Virtual School, Cognia-Accredited, Diploma-Granting Online Program",https://www.time4learning.com/products/eighth-grade-virtual-school-copy-1,Time4Learning,Grade 8; Grades 9-12,$1250.00,"Brightspire offers an accredited, standards-based virtual school experience for eighth grade, designed to be flexible, engaging, and academically rigorous. Students learn at their own pace with the support of certified teachers, on-demand tutors, and dedicated mentors who help guide their progress and set meaningful go"
Eighth Grade Book Bundle One,https://www.time4learning.com/products/eighth-grade-book-bundle-1,Time4Learning,Grade 8; 8Th Grade; Grades 6-8,$61.21,"a { text-decoration: none; color: #464feb; } tr th, tr td { border: 1px solid #e6e6e6; } tr th { background-color: #f5f5f5; } Build strong reading, writing, and cultural analysis skills with this engaging collection of mythology‑based and legendary literature aligned to Time4Learning’s 8th Grade English Language Arts a"
Eighth Grade Book Bundle Two,https://www.time4learning.com/products/eighth-grade-book-bundle,Time4Learning,Grade 8; 8Th Grade,$62.75,"Empower learners with a compelling set of novels that explore survival, identity, justice, and community—core themes that align seamlessly with Time4Learning’s 8th Grade English Language Arts and U.S. History courses. Eighth Grade Book Bundle Two includes The Cat of Bubastes , The Call of the Wild , Johnny Tremain , Th"
Eighth Grade Curriculum,https://www.time4learning.com/products/eighth-grade-curriculum,Time4Learning,Grade 8; Grades 6-8; Grades 9-12,$39.95,"Designed for the way modern teenagers learn, our Cinema Series eighth grade curriculum offers story-driven instruction, relatable teachers and short form visual content to maximize engagement. Your eighth grader is refining their ability to think independently while exploring complex concepts with greater depth. In eng"
Eighth Grade Curriculum + Time4Languages Bundle - '26-'27 School Year,https://www.time4learning.com/products/eighth-grade-curriculum-time4languages-bundle-24-25-school-year,Time4Learning,Grade 8; Grades 9-12,$455.48,"The Time4Learning + Time4Languages bundle comes with a full school year worth of curriculum, plus language learning. Time4Learning is a complete, secular online homeschool curriculum. All courses are standards-based and designed to be self-paced, allowing students to move through material at a speed that works for them"
Eighth Grade Curriculum + Time4Languages Bundle - One Year,https://www.time4learning.com/products/eighth-grade-curriculum-time4languages-bundle-one-year,Time4Learning,Grade 8; Grades 9-12,$455.48,"Time4Learning is a complete, secular online homeschool curriculum. All courses are standards-based and designed to be self-paced, allowing students to move through material at a speed that works for them. Designed for the way modern teens learn, our Cinema Series eighth grade curriculum offers story-driven instruction,"
Eighth Grade Curriculum - '26-'27 School Year,https://www.time4learning.com/products/eighth-grade-curriculum-25-26-school-year,Time4Learning,Grade 8; Grades 9-12,$335.58,"Time4Learning is a complete, secular online homeschool curriculum. All courses are standards-based and designed to be self-paced, allowing students to move through material at a speed that works for them. Each Time4Learning lesson includes: Video instruction Interactive quizzes to reinforce learning Printable worksheet"
Eighth Grade Curriculum - One Year,https://www.time4learning.com/products/eighth-grade-curriculum-one-year,Time4Learning,Grade 8; Grades 9-12,$335.58,"Time4Learning is a complete, secular online homeschool curriculum. All courses are standards-based and designed to be self-paced, allowing students to move through material at a speed that works for them. Each Time4Learning lesson includes: Video instruction Interactive quizzes to reinforce learning Printable worksheet"
Eighth Grade Virtual School,https://www.time4learning.com/products/eighth-grade-virtual-school,Time4Learning,Grade 8; Grades 9-12,$443.33,"Brightspire offers an accredited, standards-based virtual school experience for eighth grade, designed to be flexible, engaging, and academically rigorous. Students learn at their own pace with the support of certified teachers, on-demand tutors, and dedicated mentors who help guide their progress and set meaningful go"
EKG Technician 1A and 1B - Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/ekg-technician-1a-and-1b-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00-$1080.00,"EKG Technician 1A Our hearts are essential to our survival. And EKG technicians play an important role in administering tests and evaluating data given by the electrocardiogram (EKG)to treat patients effectively. Explore the cardiovascular system and its anatomy, and its role in our body, health, and lives. EKG Technic"
"Eleventh Grade Admission- Brightspire Virtual School, Cognia-Accredited, Diploma-Granting Online Program",https://www.time4learning.com/products/eleventh-grade-virtual-school-admission,Time4Learning,Grade 11; Grades 9-12,$1250.00,"Brightspire offers an accredited, standards-based virtual school experience for eleventh grade, designed to be flexible, engaging, and academically rigorous. Students learn at their own pace with the support of certified teachers, on-demand tutors, and dedicated mentors who help guide their progress and set meaningful "
Eleventh Grade Book Bundle,https://www.time4learning.com/products/eleventh-grade-book-bundle,Time4Learning,Grade 11,$56.07,"Eleventh Grade Book Bundle brings together Walden , The Complete Poems of Edgar Allan Poe , The Poems of Phillis Wheatley , The Old Man and the Sea , and Life on the Mississippi —a powerful collection that supports the core analytical, argumentative, and research‑based skills taught in Time4Learning’s English III and U"
Eleventh Grade Curriculum,https://www.time4learning.com/products/eleventh-grade-curriculum,Time4Learning,Grade 11; Grades 9-12,$39.95,"Designed for the way modern teenagers learn, our Cinema Series eleventh grade curriculum offers relatable teachers, studio visuals, and concise segments that support independent learning. Eleventh graders refine their analytical thinking, research, and communication skills, while engaging with complex texts, ideas, and"
Eleventh Grade Curriculum + Time4Languages - '26-'27 School Year,https://www.time4learning.com/products/eleventh-grade-curriculum-time4languages-25-26-school-year,Time4Learning,Grade 11,$455.48,"The Time4Learning + Time4Languages bundle comes with a full school year worth of curriculum, plus language learning. Time4Learning is a complete, secular online homeschool curriculum. All courses are standards-based and designed to be self-paced, allowing students to move through material at a speed that works for them"
Eleventh Grade Curriculum + Time4Languages Bundle - One Year,https://www.time4learning.com/products/eleventh-grade-curriculum-time4languages-bundle-one-year,Time4Learning,Grade 11,$455.48,"The Time4Learning + Time4Languages bundle comes with a year access of curriculum, plus language learning. Time4Learning is a complete, secular online homeschool curriculum. All courses are standards-based and designed to be self-paced, allowing students to move through material at a speed that works for them. Each Time"
Eleventh Grade Curriculum - '26-'27 School Year,https://www.time4learning.com/products/eleventh-grade-curriculum-25-26-school-year,Time4Learning,Grade 11; Grades 9-12,$335.58,"Time4Learning is a complete, secular online homeschool curriculum. All courses are standards-based and designed to be self-paced, allowing students to move through material at a speed that works for them. Each Time4Learning lesson includes: Video instruction Interactive quizzes to reinforce learning Printable worksheet"
Eleventh Grade Curriculum - One Year,https://www.time4learning.com/products/eleventh-grade-curriculum-one-year,Time4Learning,Grade 11,$335.58,"Time4Learning is a complete, secular online homeschool curriculum. All courses are standards-based and designed to be self-paced, allowing students to move through material at a speed that works for them. Each Time4Learning lesson includes: Video instruction Interactive quizzes to reinforce learning Printable worksheet"
Eleventh Grade Virtual School,https://www.time4learning.com/products/eleventh-grade-virtual-school,Time4Learning,Grade 11; Grades 9-12,$150.00-$4300.00,"Brightspire offers an accredited, standards-based virtual school experience for eleventh grade, designed to be flexible, engaging, and academically rigorous. Students learn at their own pace with the support of certified teachers, on-demand tutors, and dedicated mentors who help guide their progress and set meaningful "
Elmer,https://www.time4learning.com/products/elmer,Time4Learning,,$17.99,"Elmer the elephant is bright-colored patchwork all over. No wonder the other elephants laugh at him! If he were ordinary elephant color, the others might stop laughing. That would make Elmer feel better, wouldn't it? David McKee's comical fable about everyone's favorite patchwork elephant teaches readers to be themselv"
Engineering and Design- Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/engineering-and-design-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"This semester-long course focuses on building real- world problem-solving and critical thinking skills as students learn how to innovate and design new products and improve existing products. Students are introduced to the engineering design process to build new products and to the reverse engineering process, which en"
Engineering and Product Development- Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/engineering-and-product-development-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12,$615.00,"This semester-long course provides an overview of the concepts of product engineering and development. Students analyze the life cycle of a product to prepare a product for distribution and for target markets. The course begins with building an understanding of the product life cycle, from the initial idea to drafting "
Exercise Science- Brightspire Virtual High School Elective Course,https://www.time4learning.com/products/exercise-science-brightspire-virtual-high-school-elective-course,Time4Learning,Grades 9-12; Grades 10–12,$615.00,"This course guides students through an in-depth examination of the effects of exercise on the body. Students learn how to exercise efficiently and properly and how to motivate themselves and others. Basic anatomy, biomechanics, and physiology will serve as a foundation for students to build effective exercise programs."
