title,website_url,source,grades_or_ages,prices_mentioned,description
A Reason for Handwriting K Beginning Manuscript Student Workbook,https://www.sonlight.com/products/a-reason-for-handwriting-workbook-k,Sonlight,Kindergarten; K,$23.95,"Consumable. A Reason for Handwriting Kindergarten Beginning Manuscript Student Workbook , featuring animals and God's creation, teaches students how to write manuscript forms — both upper- and lower-case — of all 26 letters in the English alphabet. X Pb, color illus."
A Reason for Handwriting Manuscript A,https://www.sonlight.com/products/a-reason-for-handwriting-manuscript-a,Sonlight,,$23.95,"Consumable workbook. A Reason for Writing , titled ""Words of Promise,"" continues with manuscript handwriting lessons and practice, focusing on verses from Psalms and Proverbs. X Pb, color illus."
A Reason for Handwriting Pre-K,https://www.sonlight.com/products/a-reason-for-handwriting-pre-k,Sonlight,Pre-K,$67.89,"Teaches students how to write manuscript forms--both upper- and lower-case--of all 26 letters in the English alphabet. A Reason for Handwriting is a complete handwriting curriculum with daily practice focused on verses from Scripture, as presented in the Living Bible paraphrase. Students learn the traditional ""ball-and"
A Reason For Handwriting Pre-K Letter Introduction Student Workbook,https://www.sonlight.com/products/a-reason-for-handwriting-workbook-pre-k,Sonlight,Pre-K; Grade 10; K,$23.95,"Consumable. The brightly-illustrated book features animals and God's creation, with short lessons to build motor skills and introduce upper and lower case manuscript letters. For teachers who have used the previous Level K book, Pre-K Letter Introduction contains many of the same lessons with a greatly expanded 24 page"
A Reason for Handwriting Teacher Guidebook for Pre-K and Kindergarten,https://www.sonlight.com/products/a-reason-for-handwriting-teacher-guidebook-prek-and-kindergarten,Sonlight,Pre-K; Kindergarten,$32.95,Recommended Resource for the A Reason for Handwriting program. This Teacher Guidebook for Pre-K and Kindergarten is designed to support our Pre-K and Kindergarten Handwriting student worktexts. This comprehensive guide provides educators with step-by-step instructional materials for Pre-K Letter Introduction and Kinder
A Reason for Handwriting Transition,https://www.sonlight.com/products/a-reason-for-handwriting-transition,Sonlight,,$23.95,"Consumable workbook. A Reason for Writing , titled ""Words of Jesus,"" continues instruction and practice in manuscript, then moves, in mid-year, to cursive handwriting. Practice focuses on passages from the Gospels. X Pb, color illus. Product Note: This transition workbook covers Manuscript and Cursive instruction, prov"
A Separate Peace,https://www.sonlight.com/products/a-separate-peace,Sonlight,,$17.99,"During World War II, two students at a New England boarding school experience the dark, tragic side of adolescence. Intense, mesmerizing, and compelling coming-of-age tale. Powerful."
A Severe Mercy,https://www.sonlight.com/products/a-severe-mercy,Sonlight,,$16.99,"The autobiography of two pagans, deeply in love, who come to Christ. One follows wholeheartedly, the other holds back. Moving, thought-provoking, beautiful. Pb."
A Single Shard,https://www.sonlight.com/products/a-single-shard,Sonlight,,$10.99,"Set in 12th-century Korea. A young orphan boy raised by a beggar under a bridge becomes an apprentice to a master potter and grows in his own talents. His journey shows faith, perseverance, and courage."
A Solitary Blue,https://www.sonlight.com/products/a-solitary-blue,Sonlight,,$12.99,"A story about growing through the pain of betrayal and loss. Jeff's family is dysfunctional, but not as he had initially imagined. As we experience his life, we learn with him that those he initially thought were fun and exciting and free were actually toxic. Consistency and decency, stuffy and boring as they may seem,"
A Summer of Sundays,https://www.sonlight.com/products/a-summer-of-sundays,Sonlight,,$9.99,"Eland. Middle child Sunday Fowler is too young for her sisters and too old for her brothers. How can she stand out in such a large family? Her opportunity comes when the family moves to a small town so her father can renovate the town library, and she discovers a mysterious manuscript in the basement. Charming."
A Tale of Two Cities,https://www.sonlight.com/products/a-tale-of-two-cities,Sonlight,,$12.00,"The French Revolution, also known as the best of times and the worst of times, are backdrops for Charles Dickens' ""A Tale of Two Cities."" A vivid picture of class struggles shown through the lens of two families on two continents. Compelling. Pb."
A Treasury of Poetry for Young People,https://www.sonlight.com/products/a-treasury-of-poetry-for-young-people,Sonlight,,$29.99,"This book of classic poems for students is a treasury of more than 150 works by six of America's finest poets. Beautifully illustrated collection of American poems — or poem excerpts — by Sandburg, Frost, Dickinson, Poe, Whitman, and Longfellow. Oversize Hb, full-color illus."
A Wrinkle in Time,https://www.sonlight.com/products/a-wrinkle-in-time,Sonlight,,$8.99,"It was a dark and stormy night when Meg Murry, brother Charles Wallace and their mom decided to have a midnight snack in the kitchen. Then a most disturbing stranger appeared. ""By the way, there is such a thing as a tesseract ..."" she told them. One of the most spellbinding space adventure and time travel books. Winner"
Abandoned on the Wild Frontier,https://www.sonlight.com/products/abandoned-on-the-wild-frontier,Sonlight,,$9.99,Part of the Trailblazer Books series ... young Peter Cartwright Gilbert Hamilton is left alone on the frontier when his father is killed and his mother is kidnapped. The story of his life with a Methodist circuit-rider evangelist and his on-going search for his mother.
About Average,https://www.sonlight.com/products/about-average,Sonlight,,$7.99,"Jordan Johnston is average. Not short, not tall. Not plump, not slim. Not gifted, not flunking out. Even her shoe size is average. Feeling doomed to a life of wallowing in the soggy middle, she makes a goal: By the end of the year, she'll discover her great talent. She'll find a way to become extraordinary and everyone"
Across Five Aprils,https://www.sonlight.com/products/across-five-aprils,Sonlight,,$9.99,The powerful story of a young man for whom the Civil War spans five Aprils.
Across the USA Activity Book,https://www.sonlight.com/products/across-the-usa-activity-book,Sonlight,Ages 6,$14.99,"What would you take to Vermont, or Florida? Copy the Statue of Liberty, using the grid method! Learn the state abbreviations! Expand your children's creative thinking as you draw, sticker and play your way across the USA in this cheery activity book. With word searches, matching games, letter scrambles and more, facts,"
Adam of the Road,https://www.sonlight.com/products/adam-of-the-road,Sonlight,,$9.99,A heartwarming story about the son of a traveling minstrel who is separated from his father and forced to live by his wits and music. Pb.
Addition & Subtraction Flash Cards,https://www.sonlight.com/products/addition-and-subtraction-flash-cards,Sonlight,,$7.98,"Sturdy sets of 50 large, double-sided addition and subtraction problem cards plus four ""game"" cards explaining games that increase interest in memorizing math facts. Included in Singapore 1 Program ."
Addition Flash Cards,https://www.sonlight.com/products/addition-flash-cards,Sonlight,,$3.99,"Sturdy set of 50 large, double-sided problem cards plus four ""game"" cards explaining games that increase interest in memorizing and mastering basic addition facts. Includes easy-to-follow instructions and answers on the back of every card."
Adoniram Judson: Bound for Burma,https://www.sonlight.com/products/adoniram-judson-bound-for-burma,Sonlight,,$11.99,"The thrilling story of America's first foreign missionary, Adoniram Judson. In the face of incredible obstacles, Adoniram and his first wife Ann were the spark that spread the fire of the Gospel into Burma. Their evident love for the Burmese people is a compelling story of unswerving dedication and sacrifice."
Advanced Apologetics,https://www.sonlight.com/products/advanced-apologetics,Sonlight,,$133.98,"Prepare your teens for the transition to college and beyond with a sure footing in your faith. In a world where many young adults abandon their beliefs, you can equip them with tools to be certain that following Christ is ""true and reasonable"" (see Acts 26:25). Advanced Apologetics will help your students understand an"
Advanced Biology Dissection Animals Trays,https://www.sonlight.com/products/advanced-biology-dissection-animals-trays,Sonlight,,$89.00,"Not Allowed for shipment to Australia or NZ This Kit Includes: Cow eye Sheep heart Fetal pig - double injected (arteries- red, veins-blue) 3 disposable dissection trays disposable latex exam gloves Note: the specimens are initially preserved in the best preservative possible: formaldehyde. Problem is, as you would know"
Advanced Biology Schedule Plus,https://www.sonlight.com/products/advanced-biology-schedule-plus,Sonlight,,$20.00,The AP Biology program covers both the anatomy and the physiology of the human body's 11 organ systems (including the reproductive system) in detail. This wonderful tool brings together all the materials needed for this program in an easy-to-comprehend schedule so you and your students will never get off track in runni
Advanced Chemistry Laboratory Equipment,https://www.sonlight.com/products/laboratory-equipment-advanced-chemistry-in-creation,Sonlight,,$120.00,"Basic chemistry set. Includes eyedroppers, test tubes, stoppers, chemical rack, measuring cup, funnel, pipets, chemical scoop, reaction plates, filter paper, litmus and chromatography paper, ecofoam pellets, iron fillings, safety goggles, polymer powder and molds, as well as various chemicals used for advanced chemistr"
Advanced Dissection Kit with Specimens,https://www.sonlight.com/products/advanced-dissection-kit-with-specimens,Sonlight,Grade 3,$100.00,"The Advanced Dissection Kit includes three disposable dissection trays, T-pins, scissors, forceps, scalpels, glass eyedropper, vinyl ruler, teasing needles, latex exam gloves, magnifying glass, cork, thermometer, handy case to hold the above tools, complete step-by-step descriptive dissection guides for each animal (in"
Advent Unit Study Schedule & Notes: Bartholomew's Passage,https://www.sonlight.com/products/advent-unit-study-schedule-bartholomews-passage,Sonlight,,$10.00,Includes only the Schedule and Notes from the Advent Unit Study: Bartholomew's Passage . NOTE: This Schedule & Notes is already included in the Advent Unit Study: Bartholomew's Passage package. Purchase this individually if you would like another copy. You must have Bartholomew's Passage and the Supplies Kit for Bartho
Advent Unit Study Schedule & Notes: Ishtar’s Odyssey,https://www.sonlight.com/products/advent-unit-study-schedule-ishtars-odyssey,Sonlight,,$10.00,Includes only the Schedule and Notes from the Advent Unit Study: Ishtar’s Odyssey . NOTE: This Schedule & Notes is already included in the Advent Unit Study: Ishtar’s Odyssey package. Purchase this individually if you would like another copy. You must have Ishtar’s Odyssey and the The Advent Jesse Tree in order to use 
Advent Unit Study Schedule & Notes: Jotham's Journey,https://www.sonlight.com/products/advent-unit-study-schedule-jothams-journey,Sonlight,,$10.00,"Includes only the Schedule and Notes from the Advent Unit Study: Jotham's Journey . NOTE: This Schedule & Notes is already included in the Advent Unit Study: Jotham's Journey package. Purchase this individually if you would like another copy. You must have Jotham's Journey and the Supplies Kit for Jotham's Journey , in"
Advent Unit Study Schedule & Notes: Tabitha's Travels,https://www.sonlight.com/products/advent-unit-study-schedule-tabithas-travels,Sonlight,,$10.00,Includes only the Schedule and Notes from the Advent Unit Study: Tabitha's Travels . NOTE: This Schedule & Notes is already included in the Advent Unit Study: Tabitha's Travels package. Purchase this individually if you would like another copy. You must have Tabitha's Travels and the Supplies Kit for Tabitha's Travels 
Advent Unit Study Supplies Kit: Bartholomew's Passage,https://www.sonlight.com/products/advent-supplies-kit-bartholomews-passage,Sonlight,,$25.00,This package includes the recipe cards and associated supplies needed for one student to complete the craft projects in Sonlight's Advent Unit Study: Bartholomew's Passage . Purchase this kit if you are using the Bartholomew's Passage Advent Unit Study again and have already used the supplies from the previously purcha
Advent Unit Study Supplies Kit: Jotham's Journey,https://www.sonlight.com/products/advent-supplies-kit-jothams-journey,Sonlight,,$25.00,This package includes the recipe cards and associated supplies needed for one student to complete the craft projects in Sonlight's Advent Unit Study: Jotham's Journey . Purchase this kit if you are using the Jotham's Journey Advent Unit Study again and have already used the supplies from the previously purchased kit or
Advent Unit Study Supplies Kit: Tabitha's Travels,https://www.sonlight.com/products/advent-supplies-kit-tabithas-travels,Sonlight,,$25.00,This package includes the recipe cards and associated supplies needed for one student to complete the craft projects in Sonlight's Advent Unit Study: Tabitha's Travels . Purchase this kit if you are using the Tabitha's Travels Advent Unit Study again and have already used the supplies from the previously purchased kit 
Advent Unit Study—Bartholomew's Passage,https://www.sonlight.com/products/advent-unit-study-bartholomews-passage,Sonlight,Grades 2-8; Ages 7-13,$52.00,"Get $20 off this unit study with coupon code ADVENT20. Offer available while supplies last through October 13, 2023.* --> During the season of Advent (Latin word meaning coming or arrival ) we prepare to celebrate Jesus' first coming as a baby in Bethlehem. Sometimes it helps to add ideas or give direction for your fam"
